test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
25,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,30.789228669119723,,50.0
26,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.2814179446348527, PHB, Green Planet™ PHBH, 0.20415578852176525, PHA, PHACT A1000P, 0.2895655961196388, PGA, Kuredux® PGA, 0.22486067072374327",True,32.87899276663268,,50.0
27,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,30.5596802856959,,50.0
28,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.055732255033874516, PHB, Green Planet™ PHBH, 0.4310263488002538, PHA, PHACT A1000P, 0.11237233167620901, PGA, Polylactide, 0.40086906448966275",True,19.227499890820315,,50.0
29,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,11.22653881301703,,50.0
30,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.5944950359712886, PHB, Green Planet™ PHBH, 0.02742417807579985, PHA, PHACT S1000P, 0.22829944627858675, PGA, Kuredux® PGA, 0.1497813396743247",True,9.48634957692243,,50.0
31,4,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,11.182827617233066,,50.0
32,4,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4032D, 0.3992394816813178, PHB, Green Planet™ PHBH, 0.13582971296600965, PHA, PHACT S1000P, 0.0941620688602214, PGA, Polylactide, 0.3707687364924511",True,11.546525138640396,,50.0
33,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,20.348824701751617,,50.0
34,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.28959116368781523, PHB, BIOCYCLE® 1000, 0.25443342869917057, PHA, PHACT A1000P, 0.3238403456322402, PGA, Kuredux® PGA, 0.132135061980774",True,27.377537731619665,,50.0
35,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,20.163386004006743,,50.0
36,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25838214693618156, PHB, BIOCYCLE® 1000, 0.254967846880223, PHA, PHACT A1000P, 0.2381644689672419, PGA, Polylactide, 0.24848553721635355",True,20.7089795231567,,50.0
37,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,9.844824667241456,,50.0
38,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.2779729767689103, PHB, BIOCYCLE® 1000, 0.0901687017854139, PHA, PHACT S1000P, 0.41771578701528866, PGA, Kuredux® PGA, 0.21414253443038714",True,12.499059879518315,,50.0
39,4,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,9.806493257565162,,50.0
40,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.4017450351401664, PHB, BIOCYCLE® 1000, 0.12306362573205351, PHA, PHACT S1000P, 0.35611310288540077, PGA, Polylactide, 0.11907823624237936",True,10.702759189016835,,50.0
41,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,18.52401654796615,,50.0
42,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.0761357439810645, PHB, ENMAT Y3000, 0.5763566959779227, PHA, PHACT A1000P, 0.17164260775150347, PGA, Kuredux® PGA, 0.1758649522895092",True,13.765129858886173,,50.0
43,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,18.355207314214073,,50.0
44,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.19384426036300162, PHB, ENMAT Y3000, 0.2589345079627401, PHA, PHACT A1000P, 0.2444004010245494, PGA, Polylactide, 0.30282083064970894",True,19.81091769521001,,50.0
45,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,9.655861689683595,,50.0
46,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.28816971896489096, PHB, ENMAT Y3000, 0.4653818547787901, PHA, PHACT S1000P, 0.02340423626017193, PGA, Kuredux® PGA, 0.223044189996147",True,7.450298540297405,,50.0
47,4,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, ENMAT Y3000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,9.618266018585823,,50.0
