test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
49,2,equal,"['PLA Luminy® L175', 'PHA PHACT A1000P']","['PLA', 'PHA']","PLA, Luminy® L175, 0.5, PHA, PHACT A1000P, 0.5",True,45.12,,100
50,2,random_sample_1,"['PLA Luminy® L175', 'PHA PHACT A1000P']","['PLA', 'PHA']","PLA, Luminy® L175, 0.9021111807213745, PHA, PHACT A1000P, 0.09788881927862542",True,55.69,,100
51,2,random_sample_2,"['PLA Luminy® L175', 'PHA PHACT A1000P']","['PLA', 'PHA']","PLA, Luminy® L175, 0.07555283869272374, PHA, PHACT A1000P, 0.9244471613072762",True,43.38,,100
52,2,equal,"['PLA Luminy® L175', 'PHA PHACT S1000P']","['PLA', 'PHA']","PLA, Luminy® L175, 0.5, PHA, PHACT S1000P, 0.5",True,44.13,,100
53,2,random_sample_1,"['PLA Luminy® L175', 'PHA PHACT S1000P']","['PLA', 'PHA']","PLA, Luminy® L175, 0.6675758903812569, PHA, PHACT S1000P, 0.3324241096187432",True,51.64,,100
54,2,random_sample_2,"['PLA Luminy® L175', 'PHA PHACT S1000P']","['PLA', 'PHA']","PLA, Luminy® L175, 0.35648560746874486, PHA, PHACT S1000P, 0.643514392531255",True,44.38,,100
55,2,equal,"['PLA Ingeo 4032D', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Ingeo 4032D, 0.5, PGA, Kuredux® PGA, 0.5",True,77.28,,100
56,2,random_sample_1,"['PLA Ingeo 4032D', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Ingeo 4032D, 0.6039753265134271, PGA, Kuredux® PGA, 0.39602467348657283",True,75.45,,100
57,2,random_sample_2,"['PLA Ingeo 4032D', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Ingeo 4032D, 0.38725297809789777, PGA, Kuredux® PGA, 0.6127470219021023",True,91.63,,100
58,2,equal,"['PLA Ingeo 4032D', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Ingeo 4032D, 0.5, PGA, Polylactide, 0.5",True,70.13,,100
59,2,random_sample_1,"['PLA Ingeo 4032D', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Ingeo 4032D, 0.9313205794246553, PGA, Polylactide, 0.06867942057534476",True,64.49,,100
60,2,random_sample_2,"['PLA Ingeo 4032D', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Ingeo 4032D, 0.18297376993279463, PGA, Polylactide, 0.8170262300672054",True,79.78,,100
61,2,equal,"['PLA Ingeo 4043D', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Ingeo 4043D, 0.5, PGA, Kuredux® PGA, 0.5",True,79.72,,100
62,2,random_sample_1,"['PLA Ingeo 4043D', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Ingeo 4043D, 0.9577371755112788, PGA, Kuredux® PGA, 0.042262824488721144",True,68.0,,100
63,2,random_sample_2,"['PLA Ingeo 4043D', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Ingeo 4043D, 0.847194509471328, PGA, Kuredux® PGA, 0.15280549052867212",True,66.24,,100
64,2,equal,"['PLA Ingeo 4043D', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Ingeo 4043D, 0.5, PGA, Polylactide, 0.5",True,72.82,,100
65,2,random_sample_1,"['PLA Ingeo 4043D', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Ingeo 4043D, 0.3559816868886501, PGA, Polylactide, 0.6440183131113498",True,89.5,,100
66,2,random_sample_2,"['PLA Ingeo 4043D', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Ingeo 4043D, 0.03606010608630732, PGA, Polylactide, 0.9639398939136926",True,147.97,,100
67,2,equal,"['PLA Luminy® L175', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Luminy® L175, 0.5, PGA, Kuredux® PGA, 0.5",True,77.53,,100
68,2,random_sample_1,"['PLA Luminy® L175', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Luminy® L175, 0.9667187895401859, PGA, Kuredux® PGA, 0.03328121045981407",True,65.94,,100
69,2,random_sample_2,"['PLA Luminy® L175', 'PGA Kuredux® PGA']","['PLA', 'PGA']","PLA, Luminy® L175, 0.7566648855012824, PGA, Kuredux® PGA, 0.2433351144987175",True,61.7,,100
70,2,equal,"['PLA Luminy® L175', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Luminy® L175, 0.5, PGA, Polylactide, 0.5",True,70.09,,100
71,2,random_sample_1,"['PLA Luminy® L175', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Luminy® L175, 0.29256912995586737, PGA, Polylactide, 0.7074308700441325",True,80.7,,100
72,2,random_sample_2,"['PLA Luminy® L175', 'PGA Polylactide']","['PLA', 'PGA']","PLA, Luminy® L175, 0.8322209247685389, PGA, Polylactide, 0.16777907523146124",True,60.38,,100
73,2,equal,"['PLA Ingeo 4032D', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.5, PBAT, ecoflex® F Blend C1200, 0.5",True,37.61,,100
74,2,random_sample_1,"['PLA Ingeo 4032D', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.6350072743001616, PBAT, ecoflex® F Blend C1200, 0.3649927256998384",True,46.36,,100
75,2,random_sample_2,"['PLA Ingeo 4032D', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.542999471367494, PBAT, ecoflex® F Blend C1200, 0.45700052863250595",True,40.07,,100
